"","Pair.Name","Ligand","Ligand.Name","Receptor","Receptor.Name","complex_pair","partner_a","partner_b","source","target","source_genesymbol","target_genesymbol","is_directed","is_stimulation","is_inhibition","consensus_direction","consensus_stimulation","consensus_inhibition","sources","references","curation_effort","n_references","n_resources","annotation_strategy","db","dup"
"3395","IAPP_CALCR","IAPP","islet amyloid polypeptide","CALCR","calcitonin receptor",NA,"P10997","P30988","P10997","P30988","IAPP","CALCR",1,1,0,1,1,0,"Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr","Baccin2019:10342886;Baccin2019:12529937;Baccin2019:9487987;CellTalkDB:10342886;Cellinker:10342886;Cellinker:12529937;Cellinker:9487987;Guide2Pharma:10342886;Guide2Pharma:24169554;Guide2Pharma:9487987;LRdb:10342886;LRdb:12529937;LRdb:9487987;connectomeDB2020:10342886;connectomeDB2020:12529937;connectomeDB2020:9487987;scConnect:10342886;scConnect:24169554;scConnect:9487987",19,4,13,"LR","both","CALCR_IAPP"
"3396","IAPP_CALCRL","IAPP","islet amyloid polypeptide","CALCRL","calcitonin receptor like receptor",NA,"P10997","Q16602","P10997","Q16602","IAPP","CALCRL",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR","LR","CALCRL_IAPP"
"3397","IAPP_GPR20","IAPP","islet amyloid polypeptide","GPR20","G protein-coupled receptor 20",NA,"P10997","Q99678","P10997","Q99678","IAPP","GPR20",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","GPR20_IAPP"
"3398","IAPP_GPR84","IAPP","islet amyloid polypeptide","GPR84","G protein-coupled receptor 84",NA,"P10997","Q9NQS5","P10997","Q9NQS5","IAPP","GPR84",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","GPR84_IAPP"
"3399","IAPP_PTH1R","IAPP","islet amyloid polypeptide","PTH1R","parathyroid hormone 1 receptor",NA,"P10997","Q03431","P10997","Q03431","IAPP","PTH1R",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","PTH1R_IAPP"
"3400","IAPP_RAMP1","IAPP","islet amyloid polypeptide","RAMP1","receptor activity modifying protein 1",NA,"P10997","O60894","P10997","O60894","IAPP","RAMP1",1,1,0,1,1,0,"Baccin2019;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr","Baccin2019:10385705;CellTalkDB:10385705;Cellinker:10385705;Guide2Pharma:24169554;HPRD:10385705;LRdb:10385705;connectomeDB2020:10385705",7,2,10,"LR","both","RAMP1_IAPP"
"3401","IAPP_RAMP2","IAPP","islet amyloid polypeptide","RAMP2","receptor activity modifying protein 2",NA,"P10997","O60895","P10997","O60895","IAPP","RAMP2",1,1,0,1,1,0,"Baccin2019;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;connectomeDB2020;iTALK;talklr","Baccin2019:16531504;CellTalkDB:16531504;Cellinker:16531504;Guide2Pharma:24169554;HPRD:16531504;LRdb:16531504;connectomeDB2020:16531504",7,2,10,"LR","both","RAMP2_IAPP"
"3402","IAPP_RAMP3","IAPP","islet amyloid polypeptide","RAMP3","receptor activity modifying protein 3",NA,"P10997","O60896","P10997","O60896","IAPP","RAMP3",1,1,0,1,1,0,"CellTalkDB;Fantom5_LRdb;Guide2Pharma;LRdb;Reactome_LRdb;STRING_talklr;iTALK;talklr","CellTalkDB:25409149;Guide2Pharma:24169554",2,2,5,"LR","both","RAMP3_IAPP"
"3403","IAPP_TSHR","IAPP","islet amyloid polypeptide","TSHR","thyroid stimulating hormone receptor",NA,"P10997","P16473","P10997","P16473","IAPP","TSHR",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","TSHR_IAPP"
"3404","IAPP_VIPR1","IAPP","islet amyloid polypeptide","VIPR1","vasoactive intestinal peptide receptor 1",NA,"P10997","P32241","P10997","P32241","IAPP","VIPR1",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","VIPR1_IAPP"
"3405","IBSP_ITGAV","IBSP","integrin binding sialoprotein","ITGAV","integrin subunit alpha V",NA,"P21815","P06756","P21815","P06756","IBSP","ITGAV",1,1,0,1,1,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr","CellTalkDB:32196115",1,1,6,"LR","both","ITGAV_IBSP"
"3406","IBSP_ITGB5","IBSP","integrin binding sialoprotein","ITGB5","integrin subunit beta 5","IBSP_ITGAV_ITGB5","P21815","P18084","P21815","COMPLEX:P06756_P18084","IBSP","ITGAV_ITGB5",1,0,0,0,0,0,"Baccin2019;CellChatDB","Baccin2019:16988024",1,1,2,"LR","LR","ITGB5_IBSP"
"3407","IBSP_ITGB3","IBSP","integrin binding sialoprotein","ITGB3","integrin subunit beta 3",NA,"P21815","P05106","P21815","P05106","IBSP","ITGB3",1,1,0,1,1,0,"CellTalkDB;LMPID;LRdb;Reactome_LRdb;Wang","CellTalkDB:32196115;LMPID:10785511",2,2,4,"LR","both","ITGB3_IBSP"
"3408","ICAM1_CAV1","ICAM1","intercellular adhesion molecule 1","CAV1","caveolin 1",NA,"P05362","Q03135","P05362","Q03135","ICAM1","CAV1",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr","CellTalkDB:32196115",1,1,5,"LR","both","CAV1_ICAM1"
"3409","ICAM1_EGFR","ICAM1","intercellular adhesion molecule 1","EGFR","epidermal growth factor receptor",NA,"P05362","P00533","P05362","P00533","ICAM1","EGFR",1,1,0,1,1,0,"CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;Ramilowski2015;Wang;iTALK;talklr","CellTalkDB:16799092;Cellinker:16799092;HPRD:16799092;InnateDB:16799092;LRdb:16799092",5,1,10,"LR","both","EGFR_ICAM1"
"3410","ICAM1_EZR","ICAM1","intercellular adhesion molecule 1","EZR","ezrin",NA,"P05362","P15311","P05362","P15311","ICAM1","EZR",1,0,0,0,0,0,"Cellinker;HPRD;InnateDB;MPPI;Wang","Cellinker:12082081;HPRD:9705328;InnateDB:16546130;MPPI:9705328",4,3,5,"LR","LR","EZR_ICAM1"
"3411","ICAM1_IL2RA","ICAM1","intercellular adhesion molecule 1","IL2RA","interleukin 2 receptor subunit alpha",NA,"P05362","P01589","P05362","P01589","ICAM1","IL2RA",1,0,0,0,0,0,"CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr","CellTalkDB:1976256;Cellinker:1976256;HPRD:1976256;LRdb:1976256;connectomeDB2020:1976256",5,1,9,"LR","both","IL2RA_ICAM1"
"3412","ICAM1_IL2RG","ICAM1","intercellular adhesion molecule 1","IL2RG","interleukin 2 receptor subunit gamma",NA,"P05362","P31785","P05362","P31785","ICAM1","IL2RG",1,0,0,0,0,0,"CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;iTALK;talklr","CellTalkDB:1976256;Cellinker:1976256;HPRD:1976256;LRdb:1976256",4,1,7,"LR","both","IL2RG_ICAM1"
"3413","ICAM1_ITGAM","ICAM1","intercellular adhesion molecule 1","ITGAM","integrin subunit alpha M",NA,"P05362","P11215","P05362","P11215","ICAM1","ITGAM",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:11073102;HPRD:11073102;HPRD:9488691;LRdb:11073102;LRdb:95;connectomeDB2020:11073102;connectomeDB2020:9488691",7,3,8,"LR","both","ITGAM_ICAM1"
"3414","ICAM1_ITGAX","ICAM1","intercellular adhesion molecule 1","ITGAX","integrin subunit alpha X",NA,"P05362","P20702","P05362","P20702","ICAM1","ITGAX",1,1,0,1,1,0,"CellTalkDB;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","LRdb:4062888;SIGNOR:7679388;connectomeDB2020:4062888",3,2,8,"LR","both","ITGAX_ICAM1"
"3415","ICAM1_MSN","ICAM1","intercellular adhesion molecule 1","MSN","moesin",NA,"P05362","P26038","P05362","P26038","ICAM1","MSN",1,0,0,0,0,0,"Cellinker;HPRD;Wang","Cellinker:12082081;HPRD:12082081",2,1,3,"LR","LR","MSN_ICAM1"
"3416","ICAM1_MUC1","ICAM1","intercellular adhesion molecule 1","MUC1","mucin 1, cell surface associated",NA,"P05362","P15941","P05362","P15941","ICAM1","MUC1",1,0,0,0,0,0,"CellTalkDB","CellTalkDB:22866263",1,1,1,"LR","both","MUC1_ICAM1"
"3417","ICAM1_VCAM1","ICAM1","intercellular adhesion molecule 1","VCAM1","vascular cell adhesion molecule 1",NA,"P05362","P19320","P05362","P19320","ICAM1","VCAM1",1,1,0,1,1,0,"Cellinker;Wang","Cellinker:16601240",1,1,2,"LR","LR","VCAM1_ICAM1"
"3418","ICAM2_ITGAL","ICAM2","intercellular adhesion molecule 2","ITGAL","integrin subunit alpha L",NA,"P13598","P20701","P13598","P20701","ICAM2","ITGAL",1,1,0,1,1,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:15023143;LRdb:15023143;connectomeDB2020:15023143",3,1,8,"LR","both","ITGAL_ICAM2"
"3419","ICAM2_ITGAM","ICAM2","intercellular adhesion molecule 2","ITGAM","integrin subunit alpha M",NA,"P13598","P11215","P13598","P11215","ICAM2","ITGAM",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:10352278;HPRD:10352278;LRdb:10352278;connectomeDB2020:10352278",4,1,8,"LR","both","ITGAM_ICAM2"
"3420","ICAM3_CLEC4M","ICAM3","intercellular adhesion molecule 3","CLEC4M","C-type lectin domain family 4 member M",NA,"P32942","Q9H2X3","P32942","Q9H2X3","ICAM3","CLEC4M",1,0,0,0,0,0,"CellPhoneDB;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;talklr","CellTalkDB:11257134;HPRD:11257134;LRdb:11257134;connectomeDB2020:11257134",4,1,8,"LR","both","CLEC4M_ICAM3"
"3421","ICAM3_ITGAD","ICAM3","intercellular adhesion molecule 3","ITGAD","integrin subunit alpha D",NA,"P32942","Q13349","P32942","Q13349","ICAM3","ITGAD",1,0,0,0,0,0,"CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr","CellTalkDB:8777714;Cellinker:8777714;HPRD:8777714;LRdb:8777714;connectomeDB2020:8777714",5,1,8,"LR","both","ITGAD_ICAM3"
"3422","ICAM3_ITGAL","ICAM3","intercellular adhesion molecule 3","ITGAL","integrin subunit alpha L",NA,"P32942","P20701","P32942","P20701","ICAM3","ITGAL",1,0,0,0,0,0,"CellTalkDB;Cellinker;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:15728350;Cellinker:11353828;Cellinker:15728350;HPRD:11353828;HPRD:15728350;LRdb:11353828;LRdb:15728350;connectomeDB2020:11353828;connectomeDB2020:15728350",9,2,9,"LR","both","ITGAL_ICAM3"
"3423","ICAM3_ITGB2","ICAM3","intercellular adhesion molecule 3","ITGB2","integrin subunit beta 2",NA,"P32942","P05107","P32942","P05107","ICAM3","ITGB2",1,1,0,1,1,0,"CellTalkDB;Cellinker;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:15728350;Cellinker:11353828;Cellinker:15728350;Cellinker:7822326;HPRD:11353828;HPRD:7822326;LRdb:11353828;LRdb:15728350;LRdb:7822326;connectomeDB2020:11353828;connectomeDB2020:15728350;connectomeDB2020:7822326",12,3,9,"LR","both","ITGB2_ICAM3"
"3424","ICAM4_ITGA2B","ICAM4","intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)","ITGA2B","integrin subunit alpha 2b",NA,"Q14773","P08514","Q14773","P08514","ICAM4","ITGA2B",1,1,0,1,1,0,"CellTalkDB;Cellinker;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr","Cellinker:15355350;LRdb:15355350;connectomeDB2020:15355350",3,1,8,"LR","both","ITGA2B_ICAM4"
"3425","ICAM4_ITGA4","ICAM4","intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)","ITGA4","integrin subunit alpha 4",NA,"Q14773","P13612","Q14773","P13612","ICAM4","ITGA4",1,0,0,0,0,0,"CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr","CellTalkDB:11435317;Cellinker:11435317;HPRD:11435317;LRdb:11435317;connectomeDB2020:11435317",5,1,8,"LR","both","ITGA4_ICAM4"
"3426","ICAM4_ITGAL","ICAM4","intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)","ITGAL","integrin subunit alpha L",NA,"Q14773","P20701","Q14773","P20701","ICAM4","ITGAL",1,1,0,1,1,0,"CellTalkDB;Cellinker;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:10846180;Cellinker:15355350;LRdb:15355350;connectomeDB2020:15355350",4,2,8,"LR","both","ITGAL_ICAM4"
"3427","ICAM4_ITGAM","ICAM4","intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)","ITGAM","integrin subunit alpha M",NA,"Q14773","P11215","Q14773","P11215","ICAM4","ITGAM",1,1,0,1,1,0,"CellTalkDB;Cellinker;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:10846180;Cellinker:10846180;Cellinker:15355350;HPRD:10846180;LRdb:11;LRdb:15355350;connectomeDB2020:10846180;connectomeDB2020:15355350",8,3,9,"LR","both","ITGAM_ICAM4"
"3428","ICAM4_ITGAV","ICAM4","intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)","ITGAV","integrin subunit alpha V",NA,"Q14773","P06756","Q14773","P06756","ICAM4","ITGAV",1,1,0,1,1,0,"CellTalkDB;Cellinker;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:15355350;Cellinker:11435317;Cellinker:15355350;HPRD:11435317;LRdb:11;LRdb:15355350;connectomeDB2020:11435317;connectomeDB2020:15355350",8,3,9,"LR","both","ITGAV_ICAM4"
"3429","ICAM4_ITGB1","ICAM4","intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)","ITGB1","integrin subunit beta 1",NA,"Q14773","P05556","Q14773","P05556","ICAM4","ITGB1",1,0,0,0,0,0,"CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr","CellTalkDB:11435317;Cellinker:11435317;HPRD:11435317;LRdb:11435317;connectomeDB2020:11435317",5,1,8,"LR","both","ITGB1_ICAM4"
"3430","ICAM4_ITGB2","ICAM4","intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)","ITGB2","integrin subunit beta 2",NA,"Q14773","P05107","Q14773","P05107","ICAM4","ITGB2",1,1,0,1,1,0,"CellTalkDB;Cellinker;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;Ramilowski2015;Reactome_LRdb;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","Cellinker:10846180;Cellinker:15355350;HPRD:10846180;InnateDB:16985175;LRdb:11;LRdb:15355350;connectomeDB2020:10846180;connectomeDB2020:15355350",8,4,10,"LR","both","ITGB2_ICAM4"
"3431","ICAM4_ITGB3","ICAM4","intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)","ITGB3","integrin subunit beta 3",NA,"Q14773","P05106","Q14773","P05106","ICAM4","ITGB3",1,1,0,1,1,0,"CellTalkDB;Cellinker;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:15355350;Cellinker:15355350;LRdb:15355350;connectomeDB2020:15355350",4,1,8,"LR","both","ITGB3_ICAM4"
"3432","ICAM5_CD209","ICAM5","intercellular adhesion molecule 5","CD209","CD209 molecule",NA,"Q9UMF0","Q9NNX6","Q9UMF0","Q9NNX6","ICAM5","CD209",1,0,0,0,0,0,"CellChatDB","CellChatDB:15795245",1,1,1,"LR","both","CD209_ICAM5"
"3433","ICAM5_IGDCC4","ICAM5","intercellular adhesion molecule 5","IGDCC4","immunoglobulin superfamily DCC subclass member 4",NA,"Q9UMF0","Q8TDY8","Q9UMF0","Q8TDY8","ICAM5","IGDCC4",1,0,0,0,0,0,"Cellinker;Wojtowicz2020","Cellinker:32822567",1,1,2,"LR","LR","IGDCC4_ICAM5"
"3434","ICAM5_ITGAL","ICAM5","intercellular adhesion molecule 5","ITGAL","integrin subunit alpha L",NA,"Q9UMF0","P20701","Q9UMF0","P20701","ICAM5","ITGAL",1,1,0,1,1,0,"CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:10741396;Cellinker:10741396;Cellinker:8995416;HPRD:8995416;LRdb:10741396;LRdb:9;connectomeDB2020:10741396;connectomeDB2020:8995416",8,3,10,"LR","both","ITGAL_ICAM5"
"3435","ICAM5_ITGB2","ICAM5","intercellular adhesion molecule 5","ITGB2","integrin subunit beta 2",NA,"Q9UMF0","P05107","Q9UMF0","P05107","ICAM5","ITGB2",1,1,0,1,1,0,"CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:10741396;Cellinker:10741396;Cellinker:8995416;HPRD:8995416;LRdb:10741396;LRdb:9;connectomeDB2020:10741396;connectomeDB2020:8995416",8,3,10,"LR","both","ITGB2_ICAM5"
"3436","ICAM5_MICA","ICAM5","intercellular adhesion molecule 5","MICA","MHC class I polypeptide-related sequence A",NA,"Q9UMF0","Q29983","Q9UMF0","Q29983","ICAM5","MICA",1,0,0,0,0,0,"Cellinker;Wojtowicz2020","Cellinker:32822567",1,1,2,"LR","LR","MICA_ICAM5"
"3437","ICAM5_PDCD1LG2","ICAM5","intercellular adhesion molecule 5","PDCD1LG2","programmed cell death 1 ligand 2",NA,"Q9UMF0","Q9BQ51","Q9UMF0","Q9BQ51","ICAM5","PDCD1LG2",1,0,0,0,0,0,"Cellinker","Cellinker:32589946",1,1,1,"LR","LR","PDCD1LG2_ICAM5"
"3438","ICAM5_PRTG","ICAM5","intercellular adhesion molecule 5","PRTG","protogenin",NA,"Q9UMF0","Q2VWP7","Q9UMF0","Q2VWP7","ICAM5","PRTG",1,0,0,0,0,0,"Cellinker;Wojtowicz2020","Cellinker:32822567",1,1,2,"LR","LR","PRTG_ICAM5"
"3439","ICOSLG_CD28","ICOSLG","inducible T cell costimulator ligand","CD28","CD28 molecule",NA,"O75144","P10747","O75144","P10747","ICOSLG","CD28",1,0,0,0,0,0,"CellChatDB;Cellinker;ICELLNET;Wojtowicz2020;connectomeDB2020","Cellinker:32589946;ICELLNET:21530327;connectomeDB2020:21530327;connectomeDB2020:23470321",4,3,5,"LR","both","CD28_ICOSLG"
"3440","ICOSLG_CTLA4","ICOSLG","inducible T cell costimulator ligand","CTLA4","cytotoxic T-lymphocyte associated protein 4",NA,"O75144","P16410","O75144","P16410","ICOSLG","CTLA4",1,0,0,0,0,0,"CellChatDB;Cellinker;ICELLNET;Wojtowicz2020;connectomeDB2020","Cellinker:32589946;ICELLNET:21530327;connectomeDB2020:21530327",3,2,5,"LR","both","CTLA4_ICOSLG"
"3441","ICOSLG_NTM","ICOSLG","inducible T cell costimulator ligand","NTM","neurotrimin",NA,"O75144","Q9P121","O75144","Q9P121","ICOSLG","NTM",1,0,0,0,0,0,"Cellinker","Cellinker:32589946",1,1,1,"LR","LR","NTM_ICOSLG"
"3442","IFITM1_CD81","IFITM1","interferon induced transmembrane protein 1","CD81","CD81 molecule",NA,"P13164","P60033","P13164","P60033","IFITM1","CD81",1,0,0,0,0,0,"Cellinker;HPRD;NetPath;Wang","Cellinker:30075290;HPRD:2398277;NetPath:9597125",3,3,4,"LR","LR","CD81_IFITM1"
"3443","IFNA1_CR2","IFNA1","interferon alpha 1","CR2","complement C3d receptor 2",NA,"P01562","P20023","P01562","P20023","IFNA1","CR2",1,0,0,0,0,0,"CellPhoneDB;CellTalkDB;Cellinker;HPRD;I2D_CellPhoneDB;InnateDB;InnateDB-All_CellPhoneDB;InnateDB_CellPhoneDB","CellTalkDB:16785534;Cellinker:16785534;HPRD:1849076;InnateDB:19164292",4,3,5,"LR","both","CR2_IFNA1"
"3444","IFNA1_IFNAR1","IFNA1","interferon alpha 1","IFNAR1","interferon alpha and beta receptor subunit 1",NA,"P01562","P17181","P01562","P17181","IFNA1","IFNAR1",1,1,0,1,1,0,"CellCall;CellTalkDB;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;SIGNOR;SignaLink3;UniProt_LRdb;Wang;connectomeDB2020;iTALK;scConnect;talklr","CellTalkDB:11698684;CellTalkDB:21856167;HPMR:11698684;HPRD:7932753;LRdb:11698684;LRdb:79;Ramilowski2015:21856167;SIGNOR:8181059;SignaLink3:23331499;SignaLink3:8181059;connectomeDB2020:11698684;connectomeDB2020:21856167;connectomeDB2020:7932753;talklr:21856167",14,6,14,"LR","both","IFNAR1_IFNA1"
"3445","IFNA1_IFNAR2","IFNA1","interferon alpha 1","IFNAR2","interferon alpha and beta receptor subunit 2",NA,"P01562","P48551","P01562","P48551","IFNA1","IFNAR2",1,1,0,1,1,0,"CellCall;CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;SIGNOR;SignaLink3;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:11698684;CellTalkDB:21856167;DIP:10395669;HPMR:11698684;LRdb:11698684;Ramilowski2015:21856167;SIGNOR:11278538;SignaLink3:23331499;SignaLink3:8181059;connectomeDB2020:11698684;connectomeDB2020:21856167;talklr:21856167",12,6,13,"LR","both","IFNAR2_IFNA1"
"3446","IFNA10_IFNAR1","IFNA10","interferon alpha 10","IFNAR1","interferon alpha and beta receptor subunit 1",NA,"P01566","P17181","P01566","P17181","IFNA10","IFNAR1",1,1,0,1,1,0,"CellCall;CellTalkDB;DLRP_talklr;Guide2Pharma;LRdb;Ramilowski2015;UniProt_LRdb;Wang;connectomeDB2020;iTALK;scConnect;talklr","CellTalkDB:21856167;LRdb:21856167;Ramilowski2015:21856167;connectomeDB2020:21856167;talklr:21856167",5,1,10,"LR","both","IFNAR1_IFNA10"
"3447","IFNA10_IFNAR2","IFNA10","interferon alpha 10","IFNAR2","interferon alpha and beta receptor subunit 2",NA,"P01566","P48551","P01566","P48551","IFNA10","IFNAR2",1,1,0,1,1,0,"CellCall;CellTalkDB;DLRP_talklr;Guide2Pharma;LRdb;Ramilowski2015;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:21856167;LRdb:21856167;Ramilowski2015:21856167;connectomeDB2020:21856167;talklr:21856167",5,1,9,"LR","both","IFNAR2_IFNA10"
"3448","IFNA14_IFNAR1","IFNA14","interferon alpha 14","IFNAR1","interferon alpha and beta receptor subunit 1",NA,"P01570","P17181","P01570","P17181","IFNA14","IFNAR1",1,1,0,1,1,0,"CellCall;CellTalkDB;DLRP_talklr;Guide2Pharma;LRdb;Ramilowski2015;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;scConnect;talklr","CellTalkDB:21856167;LRdb:21856167;Ramilowski2015:21856167;connectomeDB2020:21856167;talklr:21856167",5,1,10,"LR","both","IFNAR1_IFNA14"
"3449","IFNA14_IFNAR2","IFNA14","interferon alpha 14","IFNAR2","interferon alpha and beta receptor subunit 2",NA,"P01570","P48551","P01570","P48551","IFNA14","IFNAR2",1,1,0,1,1,0,"CellCall;CellTalkDB;DLRP_talklr;Guide2Pharma;LRdb;Ramilowski2015;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:21856167;LRdb:21856167;Ramilowski2015:21856167;connectomeDB2020:21856167;talklr:21856167",5,1,9,"LR","both","IFNAR2_IFNA14"
"3450","IFNA16_IFNAR1","IFNA16","interferon alpha 16","IFNAR1","interferon alpha and beta receptor subunit 1",NA,"P05015","P17181","P05015","P17181","IFNA16","IFNAR1",1,1,0,1,1,0,"CellCall;CellTalkDB;DLRP_talklr;Guide2Pharma;LRdb;Ramilowski2015;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;scConnect;talklr","CellTalkDB:21856167;LRdb:21856167;Ramilowski2015:21856167;connectomeDB2020:21856167;talklr:21856167",5,1,10,"LR","both","IFNAR1_IFNA16"
