gene_symbol	gene_symbol	inDB	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
MYH9	MYH9	False	False	False	238.496711119608	3	True	True	0.25108577001460636	-1.2276136589988038	1.554886
MYL12A	MYL12A	False	False	False	1576.25987830408	3	True	False	1.119328406348406	1.010912327734449	0.030136038
MYL12B	MYL12B	False	False	False	1427.252313707	3	True	True	1.189060094752008	1.8465206685221223	0.671064
MYL2	MYL2	False	False	False	5.31839933272126	3	True	False	0.006064834047945807	-3.927980677583573	-0.5275008
MYL5	MYL5	False	False	False	22.5016464819778	3	True	False	0.02798376907873139	-3.1942069606837777	0.03834849
MYL6	MYL6	False	False	False	4326.3885185261	3	True	False	2.0861890916270314	2.1478327455253434	0.4036093
MYL6B	MYL6B	False	False	False	68.9453599101187	3	True	False	0.08793191386229021	-3.059672980763191	0.14209431
MYL9	MYL9	True	True	False	197.110871002892	3	True	True	0.255968242944423	1.765798629580138	3.8632545
MYLIP	MYLIP	False	False	False	123.993511555818	3	True	False	0.11446627444184704	-3.136608566725158	0.08276547
MYLK	MYLK	True	False	True	53.9515822802653	3	True	True	0.08112720571012857	0.07707599989968607	2.5609968
MYLPF	MYLPF	False	False	False	4.70413421041152	3	True	False	0.0056242639960515355	-5.88663259423216	-2.0379143
MYNN	MYNN	False	False	False	25.8431750981153	3	True	False	0.026573485827187448	-4.982654062766192	-1.3408117
MYO10	MYO10	False	False	False	31.8745395319322	3	True	True	0.05093997392788129	-1.8175039189749271	1.0999924
MYO15B	MYO15B	False	False	False	74.9989253342953	3	True	True	0.16855194935717915	0.5143329458286827	2.8981874
MYO19	MYO19	False	False	False	23.6683612220587	3	True	True	0.040876134825160636	-2.2868335240464908	0.7380691
MYO1A	MYO1A	False	False	False	56.5935125202713	3	True	True	0.10519279089572019	-0.9448251551012936	1.7729583
MYO1B	MYO1B	False	False	False	34.6764703561206	3	True	True	0.03808037552597598	-2.2337884539759987	0.7789748
MYO1C	MYO1C	False	False	False	92.0177699311333	3	True	True	0.10392194036012554	-1.841510085730671	1.08148
MYO1D	MYO1D	True	True	False	75.1907103627852	3	True	True	0.1119546168842527	-1.1025225204227327	1.65135
MYO1E	MYO1E	False	False	False	28.1655845125543	3	True	False	0.03862654537048837	-2.8396788273649625	0.3117427
MYO1F	MYO1F	False	False	False	68.0501265948859	3	True	True	0.052678340071523055	-2.4418717624126787	0.61851144
MYO1G	MYO1G	False	False	False	41.3778476222759	3	True	False	0.04038782835944909	-3.185706863191192	0.044903338
MYO5A	MYO5A	False	False	False	20.0418259148407	3	True	False	0.022200411267091262	-3.202765754749916	0.03174838
MYO5B	MYO5B	False	False	False	34.9151799643715	3	True	True	0.04855280723791025	-1.8761237680871439	1.0547878
MYO5C	MYO5C	False	False	False	20.5086092161826	3	True	True	0.03038659531959859	-2.2682282335142756	0.75241655
MYO6	MYO6	False	False	False	58.837617579627	3	True	True	0.07476022584022235	-1.8520499747325545	1.0733522
MYO7B	MYO7B	False	False	False	29.3149392716983	3	True	True	0.054905294714533016	-1.7100466701220525	1.182858
MYO9A	MYO9A	False	False	False	21.9795976746697	3	True	False	0.02351459039626457	-4.010534310147267	-0.59116197
MYO9B	MYO9B	False	False	False	55.7646773463289	3	True	False	0.05340898292971847	-3.3365374364864033	-0.07140959
MYOF	MYOF	False	False	False	28.9213842206358	3	True	True	0.03301601558467068	-2.5900027426931085	0.5042803
MYOM2	MYOM2	False	False	False	5.00199052464436	3	True	False	0.0036037607169203136	-5.062683571304656	-1.4025264
MYPOP	MYPOP	False	False	False	15.9059041949731	3	True	False	0.016806585993916354	-5.158417988090587	-1.476352
MYRF	MYRF	False	False	False	5.14716885609781	3	True	False	0.01112301187113474	-3.1871326399721447	0.04380385
MYRIP	MYRIP	False	False	False	5.71021207424099	3	True	False	0.0044490703712009114	-3.6684079860783343	-0.32733142
MYSM1	MYSM1	False	False	False	15.6691247198211	3	True	False	0.020122628785691852	-4.138966850894469	-0.69020265
MZB1	MZB1	False	False	False	1387.57634700746	3	True	True	1.7203763787914474	2.5396870978782955	0.63270056
MZF1	MZF1	False	False	False	21.0507018242058	3	True	False	0.028675530450053575	-4.769059556110018	-1.1760983
MZT1	MZT1	False	False	False	66.3428180560268	3	True	False	0.07869095188921754	-3.1337904639490093	0.084938645
MZT2A	MZT2A	False	False	False	317.31029880616	3	True	False	0.30689412127104465	-1.4399250433492101	-0.7380558
MZT2B	MZT2B	False	False	False	630.666530999549	3	True	False	0.7339588895619272	0.10928693041808604	-0.18143767
N4BP1	N4BP1	False	False	False	28.1918461993205	3	True	False	0.0346629390355767	-4.197266547210706	-0.73516047
N4BP2	N4BP2	False	False	False	17.2087287414943	3	True	False	0.024544080802669153	-4.711420674388243	-1.1316502
N4BP2L1	N4BP2L1	False	False	False	56.0899311278459	3	True	False	0.05648489551703937	-3.714381446438492	-0.36278382
N4BP2L2	N4BP2L2	False	False	False	259.885394994341	3	True	False	0.3132722582233105	-2.4715819920316435	-1.7092892
N4BP3	N4BP3	False	False	False	5.07960690073694	3	True	False	0.006457002025633943	-5.02819874284694	-1.3759334
N6AMT1	N6AMT1	False	False	False	13.7285464483543	3	True	False	0.009688951674089978	-3.83312963233422	-0.45435643
N6AMT2	N6AMT2	False	False	False	21.381680754679	3	True	False	0.021092318567018105	-3.7557423134863996	-0.39467925
NAA10	NAA10	False	False	False	230.138003010132	3	True	True	0.26828661056384095	-1.5845629211609231	1.2796248
NAA15	NAA15	False	False	False	38.7075210101077	3	True	False	0.06200433662324933	-3.3703480632457894	-0.097482644
NAA16	NAA16	False	False	False	17.3386329984981	3	True	False	0.02925863591840368	-5.224912597219353	-1.5276293
NAA20	NAA20	False	False	False	182.897570548721	3	True	True	0.17578745109908078	-2.0231494892501525	0.94140893
NAA25	NAA25	False	False	False	19.7916052324607	3	True	False	0.03201039159111137	-3.664276737700426	-0.32414562
NAA30	NAA30	False	False	False	20.8059525853206	3	True	False	0.025180309668483503	-4.328436308111569	-0.83631194
NAA35	NAA35	False	False	False	25.9558830455286	3	True	False	0.03350796242560175	-4.114267830831731	-0.67115605
NAA38	NAA38	False	False	False	200.832674380991	3	True	True	0.2702203406592109	-2.4521871159489064	0.6105568
NAA40	NAA40	False	False	False	11.9224281610309	3	True	False	0.010963815403562456	-4.094906418833486	-0.6562255
NAA50	NAA50	False	False	False	88.1700980430222	3	True	False	0.1131598821759732	-2.60064696266569	0.49607202
NAA60	NAA60	False	False	False	4.15370237600202	3	True	False	0.0016976546126523807	-4.780829964794908	-1.1851751
NAAA	NAAA	False	False	False	129.300806858381	3	True	True	0.14908540140774293	-0.6308673353008719	2.0150666
NAALADL1	NAALADL1	True	True	False	28.9924635002042	3	True	True	0.06220130826081468	-0.8340922809825931	1.8583498
NAALADL2	NAALADL2	False	False	False	6.03664033797602	3	True	False	0.006442869612011177	-3.5434858476472404	-0.23099777
NAB1	NAB1	False	False	False	29.1996659160414	3	True	False	0.03282015940101004	-3.8161085080539627	-0.4412306
NAB2	NAB2	False	False	False	19.5547987857589	3	True	False	0.01497391054493132	-3.325362199074028	-0.06279181
NABP1	NABP1	False	False	False	83.8147496889718	3	True	False	0.07212157562477489	-2.966008007516301	0.21432401
NABP2	NABP2	False	False	False	70.5174273972596	3	True	True	0.1011981691135832	-2.048153873772875	0.9221268
NACA	NACA	False	False	False	2930.55614283928	3	True	False	1.7515553157836576	0.6748027917184847	-0.8860039
NACA2	NACA2	False	False	False	153.246458927859	3	True	False	0.08379187686761655	-2.759613157433111	0.3734853
NACC1	NACC1	False	False	False	21.9811369696309	3	True	False	0.027878841756116653	-3.241802029518895	0.0016455743
NACC2	NACC2	False	False	False	12.5447259111115	3	True	False	0.016720805430442996	-3.802675181380924	-0.43087152
NADK	NADK	False	False	False	63.5335851403474	3	True	False	0.07515232456726516	-2.6788628725397747	0.43575585
NADK2	NADK2	False	False	False	16.5223114034637	3	True	False	0.02057437494316408	-3.701451741956242	-0.3528131
NADSYN1	NADSYN1	False	False	False	43.9893238675211	3	True	False	0.06585238196646917	-2.8626794561950586	0.29400578
NAE1	NAE1	False	False	False	69.2223274426564	3	True	True	0.09520740981301866	-2.281623094847831	0.7420871
NAF1	NAF1	False	False	False	32.9791472391505	3	True	False	0.027065100452337457	-4.039502803413615	-0.613501
NAGA	NAGA	False	False	False	58.3922017001671	3	True	False	0.04552046533575881	-2.793117333005061	0.34764856
NAGK	NAGK	False	False	False	150.937806367799	3	True	False	0.10432618134950775	-3.0269824129147964	0.16730362
NAGLU	NAGLU	False	False	False	22.0941822541211	3	True	False	0.033699130291205096	-3.4431092852337777	-0.15359242
NAGPA	NAGPA	False	False	False	32.9148016613641	3	True	False	0.03780263810080131	-4.03957450123308	-0.6135563
NAGS	NAGS	False	False	False	5.15302344097067	3	True	False	0.011567507484676835	-3.23728424106877	0.005129465
NAIF1	NAIF1	False	False	False	9.27142202436413	3	True	False	0.007189123084027529	-4.916550212191793	-1.2898357
NAIP	NAIP	False	False	False	38.9371920711782	3	True	True	0.019447438636834544	-2.394557317872416	0.65499794
NAMPT	NAMPT	True	True	False	131.177581510215	3	True	True	0.08444182977967399	-2.175596303317864	0.8238496
NANP	NANP	False	False	False	5.57656251570566	3	True	False	0.008326837151418135	-5.353497437098358	-1.6267874
NANS	NANS	False	False	False	433.814643604187	3	True	False	0.4866747087715281	-0.46974017463605916	0.17530587
NAP1L1	NAP1L1	False	False	False	636.979794666922	3	True	False	0.5971647542293455	-0.5330808225410278	-0.7473534
NAP1L4	NAP1L4	False	False	False	99.7581365557322	3	True	False	0.12544688410598812	-2.982718444089455	0.20143777
NAP1L5	NAP1L5	False	False	False	7.67266409683729	3	True	False	0.00541836193927148	-4.619649751986275	-1.060881
NAPA	NAPA	False	False	False	152.643762517285	3	True	False	0.14896971378295573	-2.981555353689657	0.20233469
NAPA-AS1	NAPA-AS1	False	False	False	17.8990068457639	3	True	False	0.03314518801063145	-3.5852884864062924	-0.26323384
NAPB	NAPB	False	False	False	6.80630137144423	3	True	False	0.0076662746904077855	-4.74618493281641	-1.1584586
NAPEPLD	NAPEPLD	False	False	False	21.6776735529643	3	True	True	0.04076247350873521	-2.5079003587043003	0.5675935
NAPG	NAPG	False	False	False	38.1558528425113	3	True	False	0.04638044028907519	-4.326758044618353	-0.83501774
NAPRT1	NAPRT1	False	False	False	194.818671385968	3	True	True	0.25490864023357723	-0.6883841101060861	1.9707127
NAPSA	NAPSA	False	False	False	7.34257729366964	3	True	False	0.006265207496931171	-5.280562150560988	-1.5705434
NARF	NARF	False	False	False	102.40024184258	3	True	False	0.11859341235103672	-3.6920446768179205	-0.34555885
NARFL	NARFL	False	False	False	26.1575101123734	3	True	False	0.03653147225602636	-4.076693987625285	-0.642181
NARG2	NARG2	False	False	False	30.0266297803276	3	True	False	0.03201591227982088	-4.093799142564211	-0.6553716
NARS	NARS	False	False	False	131.638004518544	3	True	True	0.16854612611223047	-1.5999512469254091	1.267758
NARS2	NARS2	False	False	False	23.0596097406071	3	True	False	0.030460501161299988	-3.349287390134532	-0.08124171
NASP	NASP	False	False	False	157.72856587304	3	True	True	0.20242570041313082	-1.2547560433757032	1.5339552
NAT1	NAT1	False	False	False	21.3726702588139	3	True	False	0.02528735141082038	-3.195097618762016	0.03766166
NAT10	NAT10	True	True	False	15.0076473231826	3	True	False	0.019898224031527863	-3.447576444121564	-0.15703727
NAT14	NAT14	False	False	False	6.65717146847201	3	True	False	0.011205060311176627	-4.433086781165611	-0.9170131
NAT2	NAT2	False	False	False	10.8544046081799	3	True	False	0.018749218533851298	-2.7645952329324057	0.3696434
NAT6	NAT6	False	False	False	10.5174632253333	3	True	False	0.011255042564076499	-5.364766847076307	-1.6354778
NAT9	NAT9	False	False	False	39.7541178278851	3	True	False	0.057358993981350914	-3.5843364412665117	-0.2624997
NAV1	NAV1	False	False	False	18.0843009951229	3	True	False	0.01291051684403343	-3.6035583666610216	-0.27732265
NAV2	NAV2	False	False	False	8.33981763641278	3	True	False	0.017748703314075957	-3.433964539149456	-0.14654046
NBAS	NBAS	False	False	False	21.5468824903763	3	True	False	0.031405734425378494	-4.3805536397805325	-0.8765022
NBEAL1	NBEAL1	False	False	False	943.130819809583	3	True	False	0.6675527177651029	0.13223971924426256	-0.16121663
NBEAL2	NBEAL2	False	False	False	21.9227603163793	3	True	True	0.039050290271548556	-2.1207154013353837	0.866171
NBL1	NBL1	True	True	False	313.16408529214	3	True	False	0.3674324816948824	-0.35615852413516086	0.28223512
NBN	NBN	False	False	False	38.6369527383932	3	True	False	0.04384332549321325	-3.989280302237116	-0.57477194
NBPF1	NBPF1	False	False	False	43.6900412532441	3	True	True	0.045690774881592726	-1.9183068401054282	1.0222583
NBPF10	NBPF10	False	False	False	40.3157338836115	3	True	False	0.04906656857438287	-2.824025469727633	0.32381377
NBPF12	NBPF12	False	False	False	3.67980371318902	3	True	False	0.0030237221237829895	-4.974904943004744	-1.334836
NBPF3	NBPF3	False	False	False	4.51572729852035	3	True	False	0.0032719606002728245	-4.527219593428987	-0.9896036
NBPF9	NBPF9	False	False	False	3.47028891246705	3	True	False	0.0037243256786505794	-4.988620824358618	-1.345413
NBR1	NBR1	False	False	False	68.905349746526	3	True	True	0.08202016257388235	-2.341543761415459	0.69587934
NCALD	NCALD	False	False	False	14.9894101990412	3	True	False	0.013508772255330592	-4.66226282847766	-1.0937421
NCAM1	NCAM1	True	True	True	5.51406908343294	3	True	False	0.003922422331100463	-3.8271758553873845	-0.44976518
NCAPD2	NCAPD2	False	False	False	16.34936734531	3	True	False	0.0187403813186007	-2.6012608000696265	0.49559864
NCAPD3	NCAPD3	False	False	False	13.7214458114276	3	True	False	0.022331628215599076	-3.096325274722845	0.11382991
NCAPG	NCAPG	False	False	False	6.16278773481602	3	True	False	0.006186635808460655	-1.943369032065932	1.0029316
NCAPG2	NCAPG2	False	False	False	7.11328683498661	3	True	False	0.01055356001541297	-2.7867735119637174	0.3525406
NCAPH	NCAPH	False	False	False	7.00572465345774	3	True	False	0.011848498469766945	-2.7555808820489216	0.37659478
NCAPH2	NCAPH2	False	False	False	37.8386403524474	3	True	False	0.05942742986624837	-3.236689579122716	0.0055880384
NCBP1	NCBP1	False	False	False	20.3072410208176	3	True	False	0.026790992392966437	-3.1675515840161235	0.058903772
NCBP2	NCBP2	False	False	False	95.9522419213536	3	True	False	0.11554542398653894	-3.2250677081602253	0.014550239
NCBP2-AS2	NCBP2-AS2	False	False	False	106.599580351055	3	True	True	0.11697923199010563	-1.981682069504661	0.9733865
NCDN	NCDN	False	False	False	4.67262345629824	3	True	False	0.00582046753730582	-4.558124427527524	-1.0134358
NCEH1	NCEH1	False	False	False	14.4169942738107	3	True	False	0.015642725205898607	-3.2396967302928807	0.003269075
NCF1	NCF1	False	False	False	210.164959349367	3	True	True	0.2193753845670913	-1.1891072860238143	1.5845802
NCF2	NCF2	False	False	False	38.2326496165615	3	True	False	0.00931380423620575	-1.1772226651486184	1.593745
NCF4	NCF4	False	False	False	148.659408852842	3	True	True	0.0920981802692677	-1.993368361719622	0.9643746
NCK1	NCK1	False	False	False	83.1099402355593	3	True	False	0.07312176945807271	-3.8562686755085274	-0.4722001
NCK2	NCK2	False	False	False	26.6503671986426	3	True	False	0.041617625497263104	-3.4417872767070743	-0.15257296
NCKAP1	NCKAP1	False	False	False	47.2366243527003	3	True	True	0.07018729941291613	-2.061074657824445	0.91216296
NCKAP1L	NCKAP1L	False	False	False	37.3731139916962	3	True	True	0.017082938189752123	-2.4209067352828115	0.6346786
NCKAP5	NCKAP5	False	False	False	4.75845687050166	3	True	False	0.005226356042273521	-4.278551659067698	-0.79784346
NCKAP5L	NCKAP5L	False	False	False	13.7820814349942	3	True	False	0.013819317415591144	-4.15692841382121	-0.7040537
NCKIPSD	NCKIPSD	False	False	False	12.9637315736307	3	True	False	0.026501360058345535	-3.806856042279618	-0.43409556
NCL	NCL	True	False	True	331.544587363356	3	True	False	0.4954565734018912	-0.7420764474922162	-0.08107982
NCLN	NCLN	False	False	False	56.7511293095236	3	True	True	0.091480279346084	-2.0291285891346122	0.93679816
NCOA1	NCOA1	False	False	False	32.1566207705645	3	True	False	0.031681371465017275	-4.246859456993592	-0.773404
NCOA2	NCOA2	False	False	False	18.0478251999554	3	True	False	0.028910038138908148	-3.912171932179694	-0.5153099
NCOA3	NCOA3	False	False	False	35.0268594627358	3	True	False	0.06199678676546373	-3.4659777828313154	-0.17122746
NCOA4	NCOA4	False	False	False	128.165360968152	3	True	True	0.09676544086946526	-2.387377200561429	0.6605349
NCOA5	NCOA5	False	False	False	15.3586632616189	3	True	False	0.0202534421511998	-3.676366332773748	-0.3334685
NCOA6	NCOA6	False	False	False	20.1366349331761	3	True	False	0.030450965696694143	-4.0868093002710815	-0.6499814
NCOA7	NCOA7	False	False	False	113.595404333568	3	True	True	0.07227232216682312	-1.6125869115802978	1.2580141
NCOR1	NCOR1	True	True	False	216.418773294808	3	True	True	0.23493209697624937	-2.480006202467593	0.58910406
NCOR2	NCOR2	False	False	False	38.8175986509671	3	True	False	0.041386175430146124	-3.5110540278385445	-0.20598798
NCR3	NCR3	True	True	True	19.3647585881874	3	True	False	0.01150899472327584	-2.3873815072146134	0.6605316
NCR3LG1	NCR3LG1	True	True	False	5.76853842390709	3	True	False	0.0110727382028731	-3.49683021569347	-0.19501929
NCSTN	NCSTN	True	True	True	72.3337588578008	3	True	False	0.09328197690669607	-3.4298992289860646	-0.1434055
NDC1	NDC1	False	False	False	16.8098002617046	3	True	True	0.03268151215046649	-2.5816708563113075	0.5107054
NDC80	NDC80	False	False	False	10.7641938632342	3	True	False	0.010125192670167756	-2.2143932274588254	0.7939314
NDE1	NDE1	False	False	False	23.2213701711818	3	True	False	0.022566339266976935	-4.467149084707278	-0.9432803
NDEL1	NDEL1	False	False	False	49.7754922914568	3	True	False	0.046195236612705526	-4.303644594433899	-0.81719387
NDFIP1	NDFIP1	False	False	False	264.113456245938	3	True	False	0.20260645892779544	-2.7911494395783127	0.34916613
NDFIP2	NDFIP2	False	False	False	100.428937809047	3	True	True	0.10338597964483348	-1.5760811142281013	1.2861655
NDN	NDN	False	False	False	54.8320349210896	3	True	True	0.045966672330081726	-1.5791713894327422	1.2837825
